Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2020-10-10 10:02:40+00:00;61.50088389404118;23.759039975702763;101.5999984741211;142.52999877929688;159;4.367000102996826;None;None
2020-10-10 10:02:41+00:00;61.50090107694268;23.75901499763131;101.80000305175781;144.8699951171875;160;4.320000171661377;None;None
2020-10-10 10:02:42+00:00;61.50091842748225;23.758991779759526;102.0;147.14999389648438;161;4.2729997634887695;None;None
2020-10-10 10:02:43+00:00;61.50093602947891;23.758973507210612;102.19999694824219;149.33999633789062;161;4.2270002365112305;None;None
2020-10-10 10:02:44+00:00;61.500953463837504;23.758963951840997;102.5999984741211;151.3300018310547;162;4.160999774932861;None;None
2020-10-10 10:02:45+00:00;61.50096578523517;23.75894844532013;102.80000305175781;152.92999267578125;163;4.105999946594238;None;None
2020-10-10 10:02:46+00:00;61.500975424423814;23.758919024839997;102.80000305175781;154.82000732421875;162;4.031000137329102;None;None
2020-10-10 10:02:47+00:00;61.50099327787757;23.758882731199265;102.80000305175781;157.57000732421875;163;3.9660000801086426;None;None
2020-10-10 10:02:48+00:00;61.50101347826421;23.758865129202604;102.80000305175781;160.00999450683594;164;3.8910000324249268;None;None
2020-10-10 10:02:49+00:00;61.50103426538408;23.75884677283466;103.19999694824219;162.49000549316406;163;3.815999984741211;None;None
2020-10-10 10:02:50+00:00;61.501050274819136;23.7588463537395;103.19999694824219;164.25999450683594;164;3.742000102996826;None;None
2020-10-10 10:02:51+00:00;61.50107307359576;23.758836714550853;103.19999694824219;166.83999633789062;164;3.6760001182556152;None;None
2020-10-10 10:02:52+00:00;61.5011056791991;23.758835792541504;103.19999694824219;170.38999938964844;164;3.6110000610351562;None;None
2020-10-10 10:02:53+00:00;61.50114230811596;23.75880679115653;103.4000015258789;174.74000549316406;164;3.5460000038146973;None;None
2020-10-10 10:02:54+00:00;61.50118438526988;23.758793380111456;103.4000015258789;179.4499969482422;165;3.499000072479248;None;None
2020-10-10 10:02:55+00:00;61.501227552071214;23.75876228325069;103.4000015258789;184.49000549316406;165;3.4709999561309814;None;None
2020-10-10 10:02:56+00:00;61.50126384571195;23.758750716224313;103.4000015258789;188.5800018310547;164;3.4519999027252197;None;None
2020-10-10 10:02:57+00:00;61.50130449794233;23.758731689304113;103.5999984741211;193.19000244140625;167;3.443000078201294;None;None
2020-10-10 10:02:58+00:00;61.501340037211776;23.758726911619306;103.4000015258789;197.16000366210938;165;3.4519999027252197;None;None
2020-10-10 10:02:59+00:00;61.50137599557638;23.758727414533496;103.4000015258789;201.13999938964844;167;3.4619998931884766;None;None
2020-10-10 10:03:00+00:00;61.50141153484583;23.7587168533355;103.4000015258789;205.13999938964844;167;3.4709999561309814;None;None
2020-10-10 10:03:01+00:00;61.50145151652396;23.75869640149176;103.4000015258789;209.6999969482422;167;3.490000009536743;None;None
2020-10-10 10:03:02+00:00;61.501492420211434;23.758676201105118;103.4000015258789;214.3800048828125;167;3.507999897003174;None;None
2020-10-10 10:03:03+00:00;61.50153575465083;23.75865625217557;103.4000015258789;219.3300018310547;168;3.5269999504089355;None;None
2020-10-10 10:03:04+00:00;61.50158126838505;23.758631693199277;103.5999984741211;224.5399932861328;168;3.563999891281128;None;None
2020-10-10 10:03:05+00:00;61.501621920615435;23.758615432307124;103.5999984741211;229.1300048828125;167;3.6019999980926514;None;None
2020-10-10 10:03:06+00:00;61.50165779516101;23.758605290204287;103.4000015258789;233.1699981689453;168;3.6389999389648438;None;None
2020-10-10 10:03:07+00:00;61.50169316679239;23.758602356538177;103.4000015258789;237.11000061035156;169;3.686000108718872;None;None
2020-10-10 10:03:08+00:00;61.50172853842378;23.75858978368342;103.19999694824219;241.10000610351562;168;3.7230000495910645;None;None
2020-10-10 10:03:09+00:00;61.50175862945616;23.758574528619647;103.19999694824219;244.5399932861328;168;3.759999990463257;None;None
2020-10-10 10:03:10+00:00;61.50178536772728;23.758570170029998;103.4000015258789;247.52000427246094;168;3.927999973297119;None;None
2020-10-10 10:03:11+00:00;61.50182107463479;23.758553322404623;103.4000015258789;251.57000732421875;168;3.443000078201294;None;None
2020-10-10 10:03:12+00:00;61.50184856727719;23.758539156988263;103.4000015258789;254.72000122070312;169;3.443000078201294;None;None
2020-10-10 10:03:13+00:00;61.50187329389155;23.758536726236343;103.19999694824219;257.4700012207031;169;3.1540000438690186;None;None
2020-10-10 10:03:14+00:00;61.5018948353827;23.758545611053705;103.0;259.9200134277344;170;3.1540000438690186;None;None
2020-10-10 10:03:15+00:00;61.50190757587552;23.758558351546526;103.0;261.4599914550781;169;2.753000020980835;None;None
2020-10-10 10:03:16+00:00;61.5019067376852;23.75855072401464;103.19999694824219;261.7900085449219;169;2.444999933242798;None;None
2020-10-10 10:03:17+00:00;61.50190422311425;23.75851501710713;103.0;263.67999267578125;169;1.5770000219345093;None;None
2020-10-10 10:03:18+00:00;61.5018966794014;23.75846330076456;103.19999694824219;266.5400085449219;169;1.5770000219345093;None;None
2020-10-10 10:03:19+00:00;61.50189835578203;23.758411081507802;103.19999694824219;269.30999755859375;169;1.8569999933242798;None;None
2020-10-10 10:03:20+00:00;61.501898523420095;23.75835483893752;103.19999694824219;272.25;170;2.509999990463257;None;None
2020-10-10 10:03:21+00:00;61.50189542211592;23.758294321596622;103.19999694824219;275.4800109863281;168;2.7060000896453857;None;None
2020-10-10 10:03:22+00:00;61.50189785286784;23.758233804255724;103.19999694824219;278.70001220703125;170;2.818000078201294;None;None
2020-10-10 10:03:23+00:00;61.50189936161041;23.758167419582605;103.4000015258789;282.2200012207031;169;2.9210000038146973;None;None
2020-10-10 10:03:24+00:00;61.501907324418426;23.758099023252726;103.4000015258789;285.8599853515625;169;2.874000072479248;None;None
2020-10-10 10:03:25+00:00;61.50191595777869;23.758002128452063;103.4000015258789;290.9100036621094;170;2.882999897003174;None;None
2020-10-10 10:03:26+00:00;61.50198376737535;23.757845973595977;103.4000015258789;298.4200134277344;169;2.9019999504089355;None;None
2020-10-10 10:03:27+00:00;61.50200488977134;23.7577411159873;103.4000015258789;303.5899963378906;169;2.938999891281128;None;None
2020-10-10 10:03:28+00:00;61.502019725739956;23.75765645876527;103.4000015258789;308.1400146484375;169;3.003999948501587;None;None
2020-10-10 10:03:29+00:00;61.50203640572727;23.75758085399866;103.5999984741211;312.05999755859375;170;3.0789999961853027;None;None
